area_name,area_type,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Arctic Sea",fao_area,1980,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,1.5523852440,2961.3378533806203
"Arctic Sea",fao_area,1980,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,7.4401671412,14192.90003947276
"Arctic Sea",fao_area,1980,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0037238074,0.7377249427394988
"Arctic Sea",fao_area,1980,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0037238074,0.7377249427394988
"Arctic Sea",fao_area,1980,"Coregonus autumnalis","Arctic cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.1301185258,3.361378653606073
"Arctic Sea",fao_area,1980,"Coregonus autumnalis","Arctic cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Russian Federation",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,1544.0000000000,16180.65823592
"Arctic Sea",fao_area,1980,"Coregonus autumnalis","Arctic cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,2.5873087402,2460.785461798719
"Arctic Sea",fao_area,1980,"Coregonus autumnalis","Arctic cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,12.4002785686,11793.88634616315
"Arctic Sea",fao_area,1980,"Coregonus autumnalis","Arctic cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0062063456,0.0644513048944873
"Arctic Sea",fao_area,1980,"Coregonus autumnalis","Arctic cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0062063456,0.0644513048944873
"Arctic Sea",fao_area,1980,"Coregonus nasus","Broad whitefish","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,38.5779881454,996.5931067241876
"Arctic Sea",fao_area,1980,"Coregonus nasus","Broad whitefish","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,6.5545154751,6233.989836556762
"Arctic Sea",fao_area,1980,"Coregonus nasus","Broad whitefish","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,31.4140390404,29877.845410279857
"Arctic Sea",fao_area,1980,"Coregonus nasus","Broad whitefish","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0157227423,0.16327663906603423
"Arctic Sea",fao_area,1980,"Coregonus nasus","Broad whitefish","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0157227423,0.16327663906603423
"Arctic Sea",fao_area,1980,"Coregonus sardinella","Sardine cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.0040577492,0.10482466885606215
"Arctic Sea",fao_area,1980,"Coregonus sardinella","Sardine cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Russian Federation",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,5137.0000000000,53834.22367741
"Arctic Sea",fao_area,1980,"Coregonus sardinella","Sardine cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,2.2423342415,2132.6807335588906
"Arctic Sea",fao_area,1980,"Coregonus sardinella","Sardine cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,10.7469080928,10221.368166674736
"Arctic Sea",fao_area,1980,"Coregonus sardinella","Sardine cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0053788329,0.055857797575222405
"Arctic Sea",fao_area,1980,"Coregonus sardinella","Sardine cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0053788329,0.055857797575222405
"Arctic Sea",fao_area,1980,"Salvelinus malma malma","Dolly varden","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,1.4394597930,37.18586105866914
"Arctic Sea",fao_area,1980,"Salvelinus malma malma","Dolly varden","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,15.0063906929,116470.48067276015
"Arctic Sea",fao_area,1980,"Salvelinus malma malma","Dolly varden","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,71.9216156978,558211.8527039125
"Arctic Sea",fao_area,1980,"Salvelinus malma malma","Dolly varden","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale pots or traps,Fishmeal and fish oil,0.0359968047,0.37381756838802593
"Arctic Sea",fao_area,1980,"Salvelinus malma malma","Dolly varden","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale pots or traps,Other,0.0359968047,0.37381756838802593
"Arctic Sea",fao_area,1980,"Stenodus leucichthys","Sheefish","Large demersals (>=90 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,14.2524270168,368.1858801310254
"Arctic Sea",fao_area,1980,"Stenodus leucichthys","Sheefish","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,26.9080108976,174110.2487978231
"Arctic Sea",fao_area,1980,"Stenodus leucichthys","Sheefish","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,128.9628971133,834463.840062974
"Arctic Sea",fao_area,1980,"Stenodus leucichthys","Sheefish","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0645459946,0.6702935709026636
"Arctic Sea",fao_area,1980,"Stenodus leucichthys","Sheefish","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0645459946,0.6702935709026636
"Arctic Sea",fao_area,1980,"Myoxocephalus quadricornis","Fourhorn sculpin","Medium demersals (30 - 89 cm)","Scorpionfishes","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.0057765032,0.14922559601146407
"Arctic Sea",fao_area,1980,"Myoxocephalus quadricornis","Fourhorn sculpin","Medium demersals (30 - 89 cm)","Scorpionfishes","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.1724872493,200.21457467569397
"Arctic Sea",fao_area,1980,"Myoxocephalus quadricornis","Fourhorn sculpin","Medium demersals (30 - 89 cm)","Scorpionfishes","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,0.8266852379,959.5748898989809
"Arctic Sea",fao_area,1980,"Myoxocephalus quadricornis","Fourhorn sculpin","Medium demersals (30 - 89 cm)","Scorpionfishes","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0004137564,0.004296753659632473
"Arctic Sea",fao_area,1980,"Myoxocephalus quadricornis","Fourhorn sculpin","Medium demersals (30 - 89 cm)","Scorpionfishes","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0004137564,0.004296753659632473
"Arctic Sea",fao_area,1980,"Coregonus muksun","Muksun","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Russian Federation",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,1395.0000000000,14619.18279735
"Arctic Sea",fao_area,1980,"Coregonus laurettae","Bering cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.6899489974,656.209456479659
"Arctic Sea",fao_area,1980,"Coregonus laurettae","Bering cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,3.3067409516,3145.0363589768176
"Arctic Sea",fao_area,1980,"Coregonus laurettae","Bering cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0016550255,0.017187014638529913
"Arctic Sea",fao_area,1980,"Coregonus laurettae","Bering cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0016550255,0.017187014638529913
"Arctic Sea",fao_area,1981,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.1104230669,101.29460174571427
"Arctic Sea",fao_area,1981,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Russian Federation",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,2915.0000000000,4439495.445
"Arctic Sea",fao_area,1981,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.3062901748,63.891916056071594
"Arctic Sea",fao_area,1981,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,2.6937098252,561.9059839439288
"Arctic Sea",fao_area,1981,"Osmeridae","Smelts","Small pelagics (<30 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.9188705243,1411.4907954984362
"Arctic Sea",fao_area,1981,"Osmeridae","Smelts","Small pelagics (<30 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,8.0730483462,12401.130660297069
"Arctic Sea",fao_area,1981,"Osmeridae","Smelts","Small pelagics (<30 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0040405647,0.03304617661182681
"Arctic Sea",fao_area,1981,"Osmeridae","Smelts","Small pelagics (<30 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0040405647,0.03304617661182681
"Arctic Sea",fao_area,1981,"Gadidae","Cods, haddocks","Medium demersals (30 - 89 cm)","Cod-likes","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,34.4086264945,1255.7900125948393
"Arctic Sea",fao_area,1981,"Cottidae","Sculpins","Large reef assoc. fish (>=90 cm)","Scorpionfishes","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.2207355848,8.056047887188056
"Arctic Sea",fao_area,1981,"Oncorhynchus","Salmons, trouts","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.1020967249,711.55669228369
"Arctic Sea",fao_area,1981,"Oncorhynchus","Salmons, trouts","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,0.8970053718,6251.622427408595
"Arctic Sea",fao_area,1981,"Oncorhynchus","Salmons, trouts","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0004489516,0.0036717974013140827
"Arctic Sea",fao_area,1981,"Oncorhynchus","Salmons, trouts","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0004489516,0.0036717974013140827
"Arctic Sea",fao_area,1981,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,13.3263231496,486.3624393318809
"Arctic Sea",fao_area,1981,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Russian Federation",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,1232.0000000000,238278.4096
"Arctic Sea",fao_area,1981,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,24.4011172575,7548.097645845118
"Arctic Sea",fao_area,1981,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,214.3842838598,66316.3695019009
"Arctic Sea",fao_area,1981,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.1072994414,0.8775595789140663
"Arctic Sea",fao_area,1981,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.1072994414,0.8775595789140663
"Arctic Sea",fao_area,1981,"Salmo salar","Atlantic salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,30.3079046868,129065.6362585347
"Arctic Sea",fao_area,1981,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,1.1230639742,3035.7654592858144
"Arctic Sea",fao_area,1981,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,9.8670590898,26671.746096173458
"Arctic Sea",fao_area,1981,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0049384680,0.04038977141445492
"Arctic Sea",fao_area,1981,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0049384680,0.04038977141445492
"Arctic Sea",fao_area,1981,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,297.8161466115,912049.7385356678
"Arctic Sea",fao_area,1981,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,2616.5646695351,8013122.021299854
"Arctic Sea",fao_area,1981,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,1.3095919267,10.710633019633208
"Arctic Sea",fao_area,1981,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,1.3095919267,10.710633019633208
"Arctic Sea",fao_area,1981,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.3062901748,1961.008448393373
"Arctic Sea",fao_area,1981,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,2.6910161154,17229.10420105503
"Arctic Sea",fao_area,1981,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0013468549,0.011015392203942214
"Arctic Sea",fao_area,1981,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0013468549,0.011015392203942214
