vessel_record_id,ssvid,n_shipname,n_callsign,imo,flag,owner,owner_flag,source_code
EU-ESP000024795|ICCAT-ATEU0ESP01137|IMO-2847440,224015120,NUEVOPEDROLOLI,EA5060,2847440,ESP,CARMONA GARCIA P,ESP,IMO
EU-ESP000024796|IMO-9242015,224235000,MANUELNORES,EAMC,9242015,ESP,PESQUERIAS MANUEL NORES CANARIAS,ESP,RESEARCH-PAPER
EU-ESP000024801|ICCAT-ATEU0ESP01221|IMO-8794281,224015590,CHORROLLCINC,EA4541,8794281,ESP,AGUSTIN LLORENS,ESP,ICCAT
EU-ESP000024801|ICCAT-ATEU0ESP01221|IMO-8794281,224015590,CHORROLLCINC,EA4541,8794281,ESP,CHORROLL,ESP,IMO
EU-ESP000024804|IMO-9223978,263434780,PRAIASAOFRANCISCO,CUXT7,9223978,PRT,PESCARIAS LABAYEN,PRT,IMO
EU-ESP000024805|ICCAT-ATEU0ESP00278|IMO-8690459,224008640,NUEVOPAQUITA,EA3577,8690459,ESP,PAQUITA PEREZ,ESP,ICCAT
EU-ESP000024805|ICCAT-ATEU0ESP00278|IMO-8690459,224008640,NUEVOPAQUITA,EA3577,8690459,ESP,COMPANA Y RODRIGUEZ,ESP,IMO
EU-ESP000024811|ICCAT-ATEU0ESP03457|IMO-2840387,224014890,MARGARITAYELENA,EA4961,2840387,ESP,JOAQUIN FONTDECABA VIDAL Y 1 MAS,ESP,GFW-REVIEW
EU-ESP000024816|IMO-8564765,224014530,PLAYADEBARES,EA5290,8564765,ESP,ORTOBADE,ESP,IMO
EU-ESP000024820|ICCAT-ATEU0ESP00172|IMO-9217503,224007230,LAFRAU2,EATR,9217503,ESP,PESQUERIES LA FRAU,ESP,ICCAT
EU-ESP000024820|ICCAT-ATEU0ESP00172|IMO-9217503,224007230,LAFRAU2,EATR,9217503,ESP,LA FRAU PESQUERIES,ESP,IMO
EU-ESP000024831|ICCAT-ATEU0ESP00562|IMO-2812213,224015520,PEIXINOPRIMERO,EA5101,2812213,ESP,HERMANOS PINEIRO SANTOME,ESP,RESEARCH-PAPER
EU-ESP000024835|IMO-2813762,224015930,BRISASDECEDEIRA,EA3343,2813762,ESP,GONZALEZ VILLARNOVO JA,ESP,IMO
EU-ESP000024844|IMO-9223966,224011290,POMBO6,EAZV,9223966,ESP,POMBO MENDEZ,ESP,IMO
EU-ESP000024853|IMO-2858798,224016330,SIEMPREANGELA,EA4366,2858798,ESP,GONZALEZ SJA RJ RJA,ESP,IMO
EU-ESP000024859|ICCAT-ATEU0ESP03657,224013440,JOSEYALBANO,EB4861,,ESP,PESCADOS RAMON E HIJOS,ESP,ICCAT
EU-ESP000024860|IMO-8968521,224013790,GALAXIA2,EAZP,8968521,ESP,SISTEMAS DE INGENIERIA GLOBAL,ESP,IMO
EU-ESP000024868|ICCAT-ATEU0ESP00069|IMO-9233076|IOTC-210,224018440,CALI1,EBSR,9233076,ESP,CANESTRO E HIJOS,ESP,"ICCAT, IOTC"
EU-ESP000024869|ICCAT-ATEU0ESP00800|IMO-8691752,224019690,FARELO2,EA5026,8691752,ESP,CASTRO FERNANDEZ Y TRES MAS,ESP,ICCAT
EU-ESP000024869|ICCAT-ATEU0ESP00800|IMO-8691752,224019690,NUEVOBRISAS,EA5026,8691752,ESP,PESCA YANEZ,ESP,ICCAT
EU-ESP000024869|ICCAT-ATEU0ESP00800|IMO-8691752,224019690,NUEVOBRISAS,EA5026,8691752,ESP,YANEZ PESCA,ESP,IMO
EU-ESP000024869|ICCAT-ATEU0ESP00800|IMO-8691752,224019690,FARELO2,EA5026,8691752,ESP,YANEZ PESCA,ESP,IMO
EU-ESP000024870|IMO-2828717,224350280,GUADALUPE2,EB5100,2828717,ESP,CARTES REVERTE JJ,ESP,IMO
EU-ESP000024872|IMO-8796825,224324980,MANELIPILAR,EA5215,8796825,ESP,MONFORT CALDUCH,ESP,IMO
EU-ESP000024874|IMO-2842505,224018370,MEDITERRANIUM,EA4054,2842505,ESP,MARE NOSTRUM 1998,ESP,IMO
EU-ESP000024879|ICCAT-ATEU0ESP00411|IMO-9233064|IOTC-324,224020340,VERA,EAZR,9233064,ESP,ALVAREZ E HIJOS,ESP,"ICCAT, IMO, IOTC"
EU-ESP000024882|ICCAT-ATEU0PRT01007|IMO-8687476,263427775,NOSSA,CUIC7,8687476,PRT,BPL BALEEIRA PESCAS,PRT,GFW-REVIEW
EU-ESP000024882|ICCAT-ATEU0PRT01007|IMO-8687476,263427750,NOSSA,CUIC7,8687476,PRT,BPL BALEEIRA PESCAS,PRT,RESEARCH-PAPER
EU-ESP000024891|ICCAT-ATEU0ESP01368|IMO-8734803,224019440,NOVATIACINTA,EBRV,8734803,ESP,NOVA TIA CINTA,ESP,"ICCAT, IMO"
EU-ESP000024893|ICCAT-ATEU0ESP00330|IMO-8959348,24013220,POMBO4,EAYV,8959348,ESP,PESQUERIAS POMBO,ESP,ICCAT
EU-ESP000024893|ICCAT-ATEU0ESP00330|IMO-8959348,224013220,POMBO4,EAYV,8959348,ESP,PESQUERIAS POMBO,ESP,ICCAT
EU-ESP000024893|ICCAT-ATEU0ESP00330|IMO-8959348,224013220,POMBO4,EAYV,8959348,ESP,POMBO PESQUERIAS,ESP,IMO
EU-ESP000024893|ICCAT-ATEU0ESP00330|IMO-8959348,24013220,POMBO4,EAYV,8959348,ESP,POMBO PESQUERIAS,ESP,IMO
EU-ESP000024906|ICCAT-ATEU0ESP01061|IMO-2831910|IOTC-15375,224020790,IVANDIEGO,EA5098,2831910,ESP,AGUADO RUIZ,ESP,"ICCAT, IMO, IOTC"
EU-ESP000024918|ICCAT-ATEU0ESP03278|IMO-2828949,224022760,CHODIEGO,EA3144,2828949,ESP,TEN ATUN,ESP,"ICCAT, IMO"
EU-ESP000024923|ICCAT-ATEU0ESP03276|IMO-2809369,224022590,APOSTOL,EA5577,2809369,ESP,EVARISTO ANTELO LOPEZ Y DOS MAS,ESP,ICCAT
EU-ESP000024923|ICCAT-ATEU0ESP03276|IMO-2809369,224022590,APOSTOL,EA5577,2809369,ESP,APOSTOL CAMARINAS,ESP,IMO
EU-ESP000024924|ICCAT-ATEU0ESP03275|IMO-2809371,224022620,APOSTOLSANANDRES,EA3894,2809371,ESP,JOSE VICENTE DEUS GONZALEZ,ESP,ICCAT
EU-ESP000024924|ICCAT-ATEU0ESP03275|IMO-2809371,224022620,APOSTOLSANANDRES,EA3894,2809371,ESP,DEUS GONZALES JV,ESP,IMO
EU-ESP000024933|IMO-8739970,224024850,NOVAGAYA,EAKR,8739970,ESP,PENA SANZ FJ M MA JA,ESP,IMO
EU-ESP000024937|IMO-2822634,224015860,ELDIANA,EA5262,2822634,ESP,PENIL QUESADA HERMANOS,ESP,IMO
EU-ESP000024939|IMO-2844096,224026180,MONSOLIU,EA5181,2844096,ESP,GILABERT ESBR A JJ G,ESP,IMO
EU-ESP000024939|IMO-2844096,24026180,MONSOLIU,EA5181,2844096,ESP,GILABERT ESBR A JJ G,ESP,IMO
EU-ESP000024942|IMO-9218002,224710001,FESTEIRO,EAOA,9218002,ESP,FREIREMAR,ESP,IMO
EU-ESP000024942|IMO-9218002,224710009,FESTEIRO,EAOA,9218002,ESP,FREIREMAR,ESP,IMO
EU-ESP000024942|IMO-9218002,224710000,FESTEIRO,EAOA,9218002,ESP,FREIREMAR,ESP,IMO
EU-ESP000024947|ICCAT-ATEU0ESP00303|IMO-2848793,224025440,OTZARRIBERRIA,EA5261,2848793,ESP,JOSE RAMON ZULUETA BILBAO,ESP,ICCAT
EU-ESP000024947|ICCAT-ATEU0ESP00303|IMO-2848793,224025440,OTZARRIBERRIA,EA5261,2848793,ESP,BILBAO J,ESP,IMO
EU-ESP000024948|ICCAT-ATEU0ESP00564|IMO-2812263,224022810,BERRIZAMATXO,EA5142,2812263,ESP,PESQUERAS SANTAMARINA,ESP,RESEARCH-PAPER
EU-ESP000024949|IMO-9242039,224301000,IVANNORES,EBRR,9242039,ESP,PESQUERIAS MANUEL NORES CANARIAS,ESP,RESEARCH-PAPER
EU-ESP000024954|IMO-8733378,224706000,RELEIXO,EBRL,8733378,ESP,ALBAMAR PESQUERA,ESP,IMO
EU-ESP000024961|IMO-2824046,224043850,ESPELTAMANZANO,EA5514,2824046,ESP,TORRETA 1999,ESP,IMO
EU-ESP000024966|IMO-8733342,224324000,BAQUEIRO,EBRJ,8733342,ESP,AREA COVA,ESP,IMO
EU-ESP000024969|IMO-2824369,224027890,ESTRELLALAMANANA,EA5263,2824369,ESP,HERMANOS PENIL PEREZ,ESP,IMO
EU-ESP000024970|ICCAT-ATEU0ESP00139|IMO-8739932,224026860,HERMANOSDELGADO,EBSY,8739932,ESP,PESQUERAS ALFONSO,ESP,ICCAT
EU-ESP000024970|ICCAT-ATEU0ESP00139|IMO-8739932,224026860,ALFONSORIERA4,EBSY,8739932,ESP,ALFONSO PESQUERAS,ESP,IMO
EU-ESP000024970|ICCAT-ATEU0ESP00139|IMO-8739932,224026860,ALFONSORIERACUARTO,EBSY,8739932,ESP,ALFONSO PESQUERAS,ESP,IMO
EU-ESP000024974|IMO-2859728,224027180,SORCAMAR,EA4575,2859728,ESP,BARRANCO FERRON J,ESP,IMO
EU-ESP000024975|IMO-9230701,224266005,FUNCHO,EAUS,9230701,ESP,FREIREMAR,ESP,IMO
EU-ESP000024975|IMO-9230701,224266000,FUNCHO,EAUS,9230701,ESP,FREIREMAR,ESP,IMO
EU-ESP000024975|IMO-9230701,224266001,FUNCHO,EAUS,9230701,ESP,FREIREMAR,ESP,IMO
EU-ESP000024977|IMO-2828315,224022490,GOROSTIAGAHNOS2,EA5180,2828315,ESP,AITOR GOROSTIAGA MEDRANO J JM,ESP,IMO
EU-ESP000024978|ICCAT-ATEU0ESP00755|IMO-2841422,224029580,MARINOJOSE,EA5417,2841422,ESP,JOSE MAR MARINO ARENA,ESP,"ICCAT, IMO"
EU-ESP000024985|ICCAT-ATEU0ESP00268|IMO-8733706,224029830,NUEVOMARGLORIA,EBTB,8733706,ESP,PESQUERO BARQUERENO,ESP,ICCAT
EU-ESP000024985|ICCAT-ATEU0ESP00268|IMO-8733706,224029830,NUEVOMARGLORIA,EBTB,8733706,ESP,BARQUERENO PESQUERO,ESP,IMO
EU-ESP000024986|ICCAT-ATEU0ESP00238|IMO-8733677,224033380,NUEVOAIRESASON,EBSM,8733677,ESP,NUEVO AIRES ASON,ESP,"ICCAT, IMO"
EU-ESP000024987|IMO-8734877,224282000,ALFONSORIERATERCER,EAGP,8734877,ESP,ALFONSO PESQUERAS,ESP,IMO
EU-ESP000024993|IMO-8740008,224018530,PLAYAALTEATERCERO,EA5126,8740008,ESP,BOTJA 2014,ESP,IMO
EU-ESP000024993|IMO-8740008,24018530,PLAYAALTEATERCERO,EA5126,8740008,ESP,BOTJA 2014,ESP,IMO
EU-ESP000024997|ICCAT-ATEU0ESP00279|IMO-9244506,224895000,NUEVOQUIMAR,EBUC,9244506,ESP,LINEAS PESQUERAS CANARIAS,ESP,"ICCAT, IMO"
EU-ESP000024998|ICCAT-ATEU0ESP01063,224033650,NUEVOMARTINA,EA5495,,ESP,FRANCISCO MARTINEZ FUENTES,ESP,ICCAT
EU-ESP000024999|IMO-8739920,224033360,GUAPOC,EBTS,8739920,ESP,ANTONIO CAYUELA E HIJOS,ESP,IMO
EU-ESP000025009|IMO-9241906,224374000,FARRUCO,EBUH,9241906,ESP,FREIREMAR,ESP,RESEARCH-PAPER
EU-ESP000025012|IMO-8739944,224033640,HERMANOSROBLES,EA5178,8739944,ESP,ROBLES ROBLES G P,ESP,IMO
EU-ESP000025013|IMO-8533962,224027470,BLANCAB,EBTI,8533962,ESP,FEMIL,AGO,IMO
EU-ESP000025015|ICCAT-ATEU0ESP00846,224032880,OBUSI,EA5772,,ESP,ALEJANDRO TORRES REY,ESP,ICCAT
EU-ESP000025016|IATTC-14930|ICCAT-ATEU0ESP00338|IMO-9252125|IOTC-14000,224032970,PUNTADOXUNCOS,EBSZ,9252125,ESP,EIROA COUTO,ESP,RESEARCH-PAPER
EU-ESP000025023|ICCAT-ATEU0ESP00556|IMO-8739695,224025230,ATAIN,EBSH,8739695,ESP,JOSE MANUEL PEREZ PEREZ,ESP,ICCAT
EU-ESP000025023|ICCAT-ATEU0ESP00556|IMO-8739695,224025230,ATAIN,EBSH,8739695,ESP,PEREZ PEREZ JM,ESP,IMO
EU-ESP000025028|ICCAT-ATEU0ESP03359|IMO-2846472,224015940,NUEVOBATABANOPRIME,EA5102,2846472,ESP,ATUNES DE ABONA,ESP,"ICCAT, IMO"
EU-ESP000025031|IMO-9238727,224841000,PLAYADELOUREIRO,EBSU,9238727,ESP,LOUREIRO,ESP,IMO
EU-ESP000025034|ICCAT-ATEU0ESP03274,224043370,VICENTEGIL,EA4956,,ESP,PESQUERA GIL COMES SLU,ESP,ICCAT
EU-ESP000025034|ICCAT-ATEU0ESP03274,124043370,VICENTEGIL,EA4956,,ESP,PESQUERA GIL COMES SLU,ESP,ICCAT
EU-ESP000025040|ICCAT-ATEU0ESP03856|IMO-8734798,224044240,ORERETA,EBUZ,8734798,ESP,ORERETA 2007,ESP,"ICCAT, IMO"
EU-ESP000025041|ICCAT-ATEU0ESP03855|IMO-8734786,224044230,BUSTAMANTES,EBUY,8734786,ESP,BUSTAMANTE S PESCA,ESP,"ICCAT, IMO"
EU-ESP000025048|ICCAT-ATEU0ESP02578|IMO-9244520,124044690,MARUFINA,EBUN,9244520,ESP,PESQUERIAS ISLA TABARCA,ESP,"ICCAT, IMO"
EU-ESP000025048|ICCAT-ATEU0ESP02578|IMO-9244520,224044722,MARUFINA,EBUN,9244520,ESP,PESQUERIAS ISLA TABARCA,ESP,"ICCAT, IMO"
EU-ESP000025048|ICCAT-ATEU0ESP02578|IMO-9244520,224044690,MARUFINA,EBUN,9244520,ESP,PESQUERIAS ISLA TABARCA,ESP,"ICCAT, IMO"
EU-ESP000025052|ICCAT-ATEU0ESP00072|IMO-9246097|IOTC-211,224045260,CANTONUEVO,EBVH,9246097,ESP,PESQUERIAS CUDILLERO LUANCO,ESP,"ICCAT, IOTC"
EU-ESP000025053|IMO-2858736,224031640,SIAL3,EA5492,2858736,ESP,SIMOES ALVES,ESP,IMO
EU-ESP000025055|IMO-2846123,224045480,NUBERU,EA5582,2846123,ESP,JAICURI CHAHUA JR,ESP,IMO
EU-ESP000025060|IMO-9242027,224057021,NOVOALBORADA,EBUO,9242027,ESP,ALBORADA PESQUERIAS,ESP,IMO
EU-ESP000025060|IMO-9242027,224057017,NOVOALBORADA,EBUO,9242027,ESP,ALBORADA PESQUERIAS,ESP,IMO
EU-ESP000025060|IMO-9242027,224057000,NOVOALBORADA,EBUO,9242027,ESP,ALBORADA PESQUERIAS,ESP,IMO
EU-ESP000025060|IMO-9242027,224057004,NOVOALBORADA,EBUO,9242027,ESP,ALBORADA PESQUERIAS,ESP,IMO
EU-ESP000025068|IMO-9252175,224046570,NOVOJUNDINA,EAFU,9252175,ESP,ARES VELASCO A,ESP,IMO
EU-ESP000025080|IMO-9252022,224047640,CACHACHO,EAMI,9252022,ESP,PESQUERIAS CARRAL,ESP,RESEARCH-PAPER
EU-ESP000025084|ICCAT-ATEU0ESP00010|IMO-8733457,224047430,ALBAMAR,EBVZ,8733457,ESP,ADRIANPAULA,ESP,"ICCAT, IMO"
EU-ESP000025085|IMO-2823418,224045180,ELSXATOS,EA5177,2823418,ESP,TEJERO HERNANDEZ,ESP,IMO
EU-ESP000025089|IMO-9276121,224060000,SANJORGER,EBWX,9276121,ESP,RODRIGUEZ MARISCOS,ESP,IMO
EU-ESP000025092|IMO-2846604,224140330,NCARMENASUNCION,EA4904,2846604,ESP,ROSADO MV,ESP,IMO
EU-ESP000025101|IMO-9249532,224622000,ANAGANDON,EBVE,9249532,ESP,HERMANOS GANDON,ESP,RESEARCH-PAPER
EU-ESP000025103|IMO-9249958,224314000,PLAYAMENDUINA2,EBWV,9249958,ESP,MORADINA,ESP,RESEARCH-PAPER
EU-ESP000025109|IMO-9247156,227275010,PUNTAVIXIA,FIKF,9247156,FRA,VIXIA,FRA,IMO
EU-ESP000025115|ICCAT-ATEU0ESP00091|IMO-2821238,224021640,DEMAR,EA5415,2821238,ESP,IGNACIO DE LA CRUZ MUNOZ,ESP,GFW-REVIEW
EU-ESP000025119|IMO-2850590,224045330,PERLES2,EA4778,2850590,ESP,ESCRIBANO PERLES AM,ESP,IMO
EU-ESP000025137|IMO-9264403,224139000,INTXORTAMENDI,EBWU,9264403,ESP,SALVADOR AGUIRREGOMEZCORTA,ESP,IMO
EU-ESP000025138|IMO-8739085,224044170,NUEVOMARIARUIBAL,EBUE,8739085,ESP,FORTES ANDREY JA MONTES DIAZ J,ESP,IMO
EU-ESP000025150|ICCAT-ATEU0ESP01195|IMO-2834223,224340950,KRANKI,EA4384,2834223,ESP,FERMIN MASDEU DUCH,ESP,ICCAT
EU-ESP000025150|ICCAT-ATEU0ESP01195|IMO-2834223,224340950,KRANKI,EA4384,2834223,ESP,DUCH FM,ESP,IMO
EU-ESP000025152|IMO-8739891,224050530,ENSENADADEBUEU,EBVI,8739891,ESP,ANA CRIS PESCADOS,ESP,IMO
EU-ESP000025154|IMO-8798562,224027160,GCURTOCOMI,EA6033,8798562,ESP,GERMANS CURTO COMI,ESP,IMO
EU-ESP000025162|IMO-8739956,224051590,HERMANOSSOAGE,EBVK,8739956,ESP,SOAGE SANTACLARA J,ESP,IMO
EU-ESP000025169|IMO-8578742,224050270,VERONICADELMAR,EA2380,8578742,ESP,VERONICA DEL MAR,ESP,IMO
EU-ESP000025177|ICCAT-ATEU0ESP00500|IMO-8739906,224050850,ESTRELLAPOLARPRIMERO,EBWR,8739906,ESP,ECHEVERRIA INCERA,ESP,"ICCAT, IMO"
EU-ESP000025178|IMO-9264922,701006698,BOGAVANTESEGUNDO,LW3332,9264922,ARG,BENQUERENCIA PESQUERA,ESP,IMO
EU-ESP000025179|IMO-9228162|IOTC-187|WCPFC-8860,224922000,PLAYADEARITZATXU,EBVR,9228162,ESP,PESQUERIA VASCO MONTANESA,ESP,"IOTC, WCPFC"
EU-ESP000025182|IMO-8733598,224013270,GOBERTERCERO,EBWZ,8733598,ESP,GOBER PESQUERAS,ESP,IMO
EU-ESP000025200|ICCAT-ATEU0ESP00501|IMO-8735247,224051950,FARODEONS,EBVL,8735247,ESP,PLAYA DE RUETA,ESP,"ICCAT, IMO"
EU-ESP000025201|IMO-2838358|IOTC-15387,224021820,LUSITANIAPRIMERO,EA5219,2838358,ESP,PESQUERA DA SILVA,ESP,RESEARCH-PAPER
EU-ESP000025207|IMO-8538417,224050240,MANUELMELENDEZ,EA5633,8538417,ESP,GONZALEZ CAYUELA,ESP,IMO
EU-ESP000025216|ICCAT-ATEU0ESP00300|IMO-8733732,224052350,ONDARZABAL,EBXV,8733732,ESP,JON KEPA USCOLA ERQUIAGA Y OTROS,ESP,ICCAT
EU-ESP000025216|ICCAT-ATEU0ESP00300|IMO-8733732,224052350,ONDARZABAL,EBXV,8733732,ESP,ALZAA FERNANDEZ J OTHERS,ESP,IMO
EU-ESP000025217|IMO-9245988,224052340,RINCHADOR,EBXI,9245988,ESP,VIDINA PESCA,ESP,IMO
EU-ESP000025218|IMO-9252113,224041240,BOTEIRAPRIMERO,EBWP,9252113,ESP,BOTEIRA PESQUERA,ESP,IMO
EU-ESP000025220|IMO-8564569,224041990,RAIGERJUANSEGUNDO,EA3764,8564569,ESP,PESQUERIAS GALASTUR,ESP,IMO
EU-ESP000025226|ICCAT-ATEU0ESP03345|IMO-8542066,224042650,FLORIN0YCAELA,EA4264,8542066,ESP,FRANCISCO SEMPERE SEMPERE Y OTRA,ESP,ICCAT
EU-ESP000025226|ICCAT-ATEU0ESP03345|IMO-8542066,224042650,FLORIN0YCAELA,EA4264,8542066,ESP,MOLINA CERDA M,ESP,IMO
EU-ESP000025229|ICCAT-ATEU0ESP00059|IMO-9099743,224063680,BETIPIEDAD,EBXK,9099743,ESP,LUIS ARANGUREN ARREGUI Y OTROS,ESP,ICCAT
EU-ESP000025229|ICCAT-ATEU0ESP00059|IMO-9099743,224063680,BETIPIEDAD,EBXK,9099743,ESP,YANEZ LOPEZ M,ESP,IMO
EU-ESP000025230|ICCAT-ATEU0ESP00539|IMO-8548321,224041540,AITARAMON,EA5711,8548321,ESP,GURE AMALUR,ESP,"ICCAT, IMO"
EU-ESP000025231|ICCAT-ATEU0ESP00400|IMO-9248875,224069850,TUKUTUKU,EBXE,9248875,ESP,EUGENIO ALDUAYEN EIZAGUIRRE Y OTROS,ESP,ICCAT
EU-ESP000025231|ICCAT-ATEU0ESP00400|IMO-9248875,224069850,TUKUTUKU,EBXE,9248875,ESP,ELDUAYEN EIZAGUIRRE,ESP,IMO
EU-ESP000025232|ICCAT-ATEU0ESP00038|IMO-9248887,224065290,ARRANTZALE,EBVT,9248887,ESP,FRANCISCO JAVIER EMAZABEL OLASO Y OTROS,ESP,ICCAT
EU-ESP000025232|ICCAT-ATEU0ESP00038|IMO-9248887,224065290,ARRANTZALE,EBVT,9248887,ESP,EMAZABAL OLASO,ESP,IMO
EU-ESP000025233|ICCAT-ATEU0ESP00168|IMO-9255309,224060680,KAXIMIRONA,EBXQ,9255309,ESP,KASIMIRO ISASTI BALENCIAGA Y OTROS,ESP,ICCAT
EU-ESP000025233|ICCAT-ATEU0ESP00168|IMO-9255309,224060680,KAXIMIRONA,EBXQ,9255309,ESP,ISASTI BALENCIAGA C I,ESP,IMO
EU-ESP000025234|ICCAT-ATEU0ESP00388|IMO-9248851,224069840,STELLAMARISBERRIA,EBXC,9248851,ESP,BONIFACIO AIZPURU ISASTI Y OTROS,ESP,GFW-REVIEW
EU-ESP000025234|ICCAT-ATEU0ESP00388|IMO-9248851,224069840,AITAMARI,EBXC,9248851,ESP,AIZPURU ISASTI,ESP,IMO
EU-ESP000025234|ICCAT-ATEU0ESP00388|IMO-9248851,224069840,AITAMARI,EBXC,9248851,ESP,SMH,ESP,IMO
EU-ESP000025235|IMO-8551158,224052850,NUEVOPURIFICACION,EA5830,8551158,ESP,RAMIREZ CR,ESP,IMO
EU-ESP000025236|ICCAT-ATEU0ESP03273|IMO-8549143,224040240,NUEVONOGUERA,EA5770,8549143,ESP,COOPERATIVA TORRENOVA,ESP,ICCAT
EU-ESP000025236|ICCAT-ATEU0ESP03273|IMO-8549143,224040240,VICENTMATA,EA5770,8549143,ESP,HERMANOS MATA,ESP,IMO
EU-ESP000025246|ICCAT-ATEU0ESP00371|IMO-8731875|IOTC-308,224055240,SIEMPREANTARES,EBYX,8731875,ESP,ANTARES PESCA,ESP,"IMO, IOTC"
EU-ESP000025251|IMO-8538297,224050230,NOURECALDE,EA5279,8538297,ESP,FAMILIA GALLEN,ESP,IMO
EU-ESP000025256|ICCAT-ATEU0ESP01128|IMO-8543591,224057890,JUANYLUCIA,EA5708,8543591,ESP,HERMANOS MUNOZ MUNUERA,ESP,"ICCAT, IMO"
EU-ESP000025257|ICCAT-ATEU0ESP00370|IMO-8740046,224053530,SIEMPREALALBA,EBYG,8740046,ESP,SAN FELICISIMO MARTIR,ESP,"ICCAT, IMO"
EU-ESP000025257|ICCAT-ATEU0ESP00370|IMO-8740046,224053430,SIEMPREALALBA,EBYG,8740046,ESP,SAN FELICISIMO MARTIR,ESP,"ICCAT, IMO"
EU-ESP000025258|ICCAT-ATEU0ESP03272|IMO-8539069,224040470,FRANCISCOYMILAGROS,EA5880,8539069,ESP,PESQUEROS AMORES,ESP,"ICCAT, IMO"
EU-ESP000025262|IMO-8799530,224051190,ANGELESYANTONIO,EA2402,8799530,ESP,HERMANOS AVILA SCA,ESP,IMO
EU-ESP000025263|ICCAT-ATEU0ESP01318|IMO-8543656,224054950,PERETUJO,EA5512,8543656,ESP,PEDRO ACOSTA ACOSTA E HIJOS,ESP,GFW-REVIEW
EU-ESP000025266|IMO-2833035,224026230,JOSEPJAN2,EA5085,2833035,ESP,MATAMORAS FONT,ESP,IMO
EU-ESP000025270|IMO-8798847,224049640,MIQUELDEPANCHILLA,EA6230,8798847,ESP,LLAMBRICH SAMARRA VALLS,ESP,IMO
EU-ESP000025274|ICCAT-ATEU0ESP00250|IMO-9256781,224055440,NUEVOELORZ,EABQ,9256781,ESP,PESQUERIES ELORZ S L U,ESP,GFW-REVIEW
EU-ESP000025275|ICCAT-ATEU0ESP00276|IMO-9256779,224055450,NUEVOPANCHILLETA,EARY,9256779,ESP,PANCHILLETA S L U,ESP,GFW-REVIEW
EU-ESP000025277|ICCAT-ATEU0ESP03349|IMO-8739877,224051690,NUEVOTOMASYCARMEN,EACM,8739877,ESP,TOMAS JOSE JUAREZ CLIMENT,ESP,ICCAT
EU-ESP000025277|ICCAT-ATEU0ESP03349|IMO-8739877,224051690,NUEV0T0MASYCARMEN,EACM,8739877,ESP,TOMAS JOSE JUAREZ CLIMENT,ESP,ICCAT
EU-ESP000025277|ICCAT-ATEU0ESP03349|IMO-8739877,24051690,NUEV0T0MASYCARMEN,EACM,8739877,ESP,TOMAS JOSE JUAREZ CLIMENT,ESP,ICCAT
EU-ESP000025277|ICCAT-ATEU0ESP03349|IMO-8739877,224051690,NUEVOTOMASYCARMEN,EACM,8739877,ESP,TOMAS JOSE JUAREZ CLIMENT Y OTRA,ESP,ICCAT
EU-ESP000025277|ICCAT-ATEU0ESP03349|IMO-8739877,224051690,NUEV0T0MASYCARMEN,EACM,8739877,ESP,TOMAS JOSE JUAREZ CLIMENT Y OTRA,ESP,ICCAT
EU-ESP000025277|ICCAT-ATEU0ESP03349|IMO-8739877,24051690,NUEV0T0MASYCARMEN,EACM,8739877,ESP,TOMAS JOSE JUAREZ CLIMENT Y OTRA,ESP,ICCAT
EU-ESP000025277|ICCAT-ATEU0ESP03349|IMO-8739877,224051690,NUEV0TOMASYCARMEN,EACM,8739877,ESP,TOMAS JOSE JUAREZ CLIMENT Y OTRA,ESP,ICCAT
EU-ESP000025277|ICCAT-ATEU0ESP03349|IMO-8739877,224051690,NUEV0TOMASYCARMEN,EACM,8739877,ESP,TOMAS JOSE JUAREZ CLIMENT,ESP,ICCAT
EU-ESP000025277|ICCAT-ATEU0ESP03349|IMO-8739877,224051690,NUEVOTOMASYCARMEN,EACM,8739877,ESP,NUEVO TOMAS Y CARMEN,ESP,IMO
EU-ESP000025277|ICCAT-ATEU0ESP03349|IMO-8739877,224051690,NUEV0T0MASYCARMEN,EACM,8739877,ESP,NUEVO TOMAS Y CARMEN,ESP,IMO
EU-ESP000025277|ICCAT-ATEU0ESP03349|IMO-8739877,24051690,NUEV0T0MASYCARMEN,EACM,8739877,ESP,NUEVO TOMAS Y CARMEN,ESP,IMO
EU-ESP000025277|ICCAT-ATEU0ESP03349|IMO-8739877,224051690,NUEV0TOMASYCARMEN,EACM,8739877,ESP,NUEVO TOMAS Y CARMEN,ESP,IMO
EU-ESP000025283|ICCAT-ATEU0ESP03441,224043770,AUFIMAR,EA5963,,ESP,AUFIMAR,ESP,ICCAT
EU-ESP000025284|IMO-8545977,224239970,MANUELTERESA,,8545977,ESP,LAMADRID IGLESIAS H,ESP,IMO
EU-ESP000025287|ICCAT-ATEU0ESP00166|IMO-8733627,224052411,KALAMUABI,EBYE,8733627,ESP,IGOTZ E IBON GARATEA SUSTAETA,ESP,"ICCAT, IMO"
EU-ESP000025287|ICCAT-ATEU0ESP00166|IMO-8733627,224052365,KALAMUABI,EBYE,8733627,ESP,IGOTZ E IBON GARATEA SUSTAETA,ESP,"ICCAT, IMO"
EU-ESP000025287|ICCAT-ATEU0ESP00166|IMO-8733627,224052364,KALAMUABI,EBYE,8733627,ESP,IGOTZ E IBON GARATEA SUSTAETA,ESP,"ICCAT, IMO"
